Date,DGS1
2022-07-26,3.060000
2022-07-27,3.000000
2022-07-28,2.930000
2022-07-29,2.980000
2022-08-01,2.980000
2022-08-02,3.090000
2022-08-03,3.140000
2022-08-04,3.110000
2022-08-05,3.290000
2022-08-08,3.300000
2022-08-09,3.330000
2022-08-10,3.260000
2022-08-11,3.250000
2022-08-12,3.260000
2022-08-15,3.230000
2022-08-16,3.260000
2022-08-17,3.270000
2022-08-18,3.240000
2022-08-19,3.260000
2022-08-22,3.320000
2022-08-23,3.290000
2022-08-24,3.350000
2022-08-25,3.330000
2022-08-26,3.360000
2022-08-29,3.430000
2022-08-30,3.480000
2022-08-31,3.500000
2022-09-01,3.510000
2022-09-02,3.470000
2022-09-05,3.610000
2022-09-06,3.610000
2022-09-07,3.600000
2022-09-08,3.600000
2022-09-09,3.670000
2022-09-12,3.700000
2022-09-13,3.920000
2022-09-14,3.950000
2022-09-15,4.000000
2022-09-16,3.960000
2022-09-19,4.050000
2022-09-20,4.030000
2022-09-21,4.080000
2022-09-22,4.080000
2022-09-23,4.150000
2022-09-26,4.170000
2022-09-27,4.160000
2022-09-28,3.990000
2022-09-29,3.980000
2022-09-30,4.050000
2022-10-03,4.010000
2022-10-04,4.150000
2022-10-05,4.140000
2022-10-06,4.190000
2022-10-07,4.240000
2022-10-10,4.280000
2022-10-11,4.280000
2022-10-12,4.280000
2022-10-13,4.460000
2022-10-14,4.500000
2022-10-17,4.500000
2022-10-18,4.500000
2022-10-19,4.600000
2022-10-20,4.660000
2022-10-21,4.580000
2022-10-24,4.610000
2022-10-25,4.600000
2022-10-26,4.540000
2022-10-27,4.500000
2022-10-28,4.550000
2022-10-31,4.660000
2022-11-01,4.750000
2022-11-02,4.760000
2022-11-03,4.780000
2022-11-04,4.760000
2022-11-07,4.800000
2022-11-08,4.770000
2022-11-09,4.750000
2022-11-10,4.590000
2022-11-11,4.630000
2022-11-14,4.630000
2022-11-15,4.600000
2022-11-16,4.620000
2022-11-17,4.680000
2022-11-18,4.740000
2022-11-21,4.750000
2022-11-22,4.790000
2022-11-23,4.750000
2022-11-24,4.760000
2022-11-25,4.760000
2022-11-28,4.760000
2022-11-29,4.780000
2022-11-30,4.740000
2022-12-01,4.660000
2022-12-02,4.690000
2022-12-05,4.770000
2022-12-06,4.730000
2022-12-07,4.670000
2022-12-08,4.710000
2022-12-09,4.720000
2022-12-12,4.750000
2022-12-13,4.640000
2022-12-14,4.640000
2022-12-15,4.650000
2022-12-16,4.610000
2022-12-19,4.640000
2022-12-20,4.640000
2022-12-21,4.600000
2022-12-22,4.640000
2022-12-23,4.660000
2022-12-26,4.750000
2022-12-27,4.750000
2022-12-28,4.710000
2022-12-29,4.710000
2022-12-30,4.730000
