Date,DGS10
2021-08-17,1.260000
2021-08-18,1.270000
2021-08-19,1.240000
2021-08-20,1.260000
2021-08-23,1.250000
2021-08-24,1.290000
2021-08-25,1.350000
2021-08-26,1.340000
2021-08-27,1.310000
2021-08-30,1.290000
2021-08-31,1.300000
2021-09-01,1.310000
2021-09-02,1.290000
2021-09-03,1.330000
2021-09-06,
2021-09-07,1.380000
2021-09-08,1.350000
2021-09-09,1.300000
2021-09-10,1.350000
2021-09-13,1.330000
2021-09-14,1.280000
2021-09-15,1.310000
2021-09-16,1.340000
2021-09-17,1.370000
2021-09-20,1.310000
2021-09-21,1.330000
2021-09-22,1.320000
2021-09-23,1.410000
2021-09-24,1.470000
2021-09-27,1.480000
2021-09-28,1.540000
2021-09-29,1.550000
2021-09-30,1.520000
2021-10-01,1.480000
2021-10-04,1.490000
2021-10-05,1.540000
2021-10-06,1.530000
2021-10-07,1.580000
2021-10-08,1.610000
2021-10-11,
2021-10-12,1.590000
2021-10-13,1.560000
2021-10-14,1.520000
2021-10-15,1.590000
2021-10-18,1.590000
2021-10-19,1.650000
2021-10-20,1.650000
2021-10-21,1.680000
2021-10-22,1.660000
2021-10-25,1.640000
2021-10-26,1.630000
2021-10-27,1.540000
2021-10-28,1.570000
2021-10-29,1.550000
2021-11-01,1.580000
2021-11-02,1.560000
2021-11-03,1.600000
2021-11-04,1.530000
2021-11-05,1.450000
2021-11-08,1.510000
2021-11-09,1.460000
2021-11-10,1.560000
2021-11-11,
2021-11-12,1.580000
2021-11-15,1.630000
2021-11-16,1.630000
2021-11-17,1.600000
2021-11-18,1.590000
2021-11-19,1.540000
2021-11-22,1.630000
2021-11-23,1.670000
2021-11-24,1.640000
2021-11-25,
2021-11-26,1.480000
2021-11-29,1.520000
2021-11-30,1.430000
2021-12-01,1.430000
2021-12-02,1.440000
2021-12-03,1.350000
2021-12-06,1.430000
2021-12-07,1.480000
2021-12-08,1.520000
2021-12-09,1.490000
2021-12-10,1.480000
2021-12-13,1.420000
2021-12-14,1.440000
2021-12-15,1.470000
2021-12-16,1.440000
2021-12-17,1.410000
2021-12-20,1.430000
2021-12-21,1.480000
2021-12-22,1.460000
2021-12-23,1.500000
2021-12-24,
2021-12-27,1.480000
2021-12-28,1.490000
2021-12-29,1.550000
2021-12-30,1.520000
2021-12-31,1.520000
